baton,is_long,15,,,,,,,,,,,,,,
baton,is_round,13,,,,,,,,,,,,,,
baton,like_a_stick,10,,,,,,,,,,,,,,
baton,made_of_metal,10,,,,,,,,,,,,,,
baton,made_of_wood,7,,,,,,,,,,,,,,
baton,used_by_cheerleaders,6,,,,,,,,,,,,,,
baton,used_by_throwing_in_air,9,,,,,,,,,,,,,,
baton,used_by_twirling,10,,,,,,,,,,,,,,
baton,used_in_marching_bands,6,,,,,,,,,,,,,,
baton,used_in_relay_races,7,,,,,,,,,,,,,,
bayonet,a_long_knife,5,,,,,,,,,,,,,,
bayonet,found_at_the_end_of_a_gun,5,,,,,,,,,,,,,,
bayonet,is_dangerous,6,,,,,,,,,,,,,,
bayonet,is_long,5,,,,,,,,,,,,,,
bayonet,is_sharp,5,,,,,,,,,,,,,,
bayonet,used_for_killing,7,,,,,,,,,,,,,,
bayonet,used_in_wars,8,,,,,,,,,,,,,,
bazooka,a_gun,15,,,,,,,,,,,,,,
bazooka,a_weapon,7,,,,,,,,,,,,,,
bazooka,inbeh_-_fires,11,,,,,,,,,,,,,,
bazooka,is_dangerous,9,,,,,,,,,,,,,,
bazooka,is_destructive,8,,,,,,,,,,,,,,
bazooka,is_large,6,,,,,,,,,,,,,,
bazooka,is_loud,6,,,,,,,,,,,,,,
bazooka,made_of_metal,8,,,,,,,,,,,,,,
bazooka,used_by_the_army,6,,,,,,,,,,,,,,
bazooka,used_for_killing,7,,,,,,,,,,,,,,
bazooka,used_for_war,11,,,,,,,,,,,,,,
beans,a_vegetable,20,,,,,,,,,,,,,,
beans,causes_gas,9,,,,,,,,,,,,,,
beans,eaten_by_baking,5,,,,,,,,,,,,,,
beans,eaten_by_cooking,6,,,,,,,,,,,,,,
beans,eg_-_kidney,8,,,,,,,,,,,,,,
beans,eg_-_lima,7,,,,,,,,,,,,,,
beans,grows_in_gardens,5,,,,,,,,,,,,,,
beans,has_pods,5,,,,,,,,,,,,,,
beans,has_protein,5,,,,,,,,,,,,,,
beans,is_brown,9,,,,,,,,,,,,,,
beans,is_edible,12,,,,,,,,,,,,,,
beans,is_green,18,,,,,,,,,,,,,,
beans,is_nutritious,5,,,,,,,,,,,,,,
beans,is_small,6,,,,,,,,,,,,,,
beans,is_yellow,8,,,,,,,,,,,,,,
bear,a_mammal,8,,,,,,,,,,,,,,
bear,an_animal,19,,,,,,,,,,,,,,
bear,beh_-_eats_fish,9,,,,,,,,,,,,,,
bear,beh_-_hibernates,8,,,,,,,,,,,,,,
bear,beh_-_produces_offspring,6,,,,,,,,,,,,,,
bear,has_4_legs,5,,,,,,,,,,,,,,
bear,has_claws,15,,,,,,,,,,,,,,
bear,has_feet,8,,,,,,,,,,,,,,
bear,has_fur,20,,,,,,,,,,,,,,
bear,has_paws,5,,,,,,,,,,,,,,
bear,has_teeth,7,,,,,,,,,,,,,,
bear,hunted_by_people,8,,,,,,,,,,,,,,
bear,is_black,14,,,,,,,,,,,,,,
bear,is_brown,13,,,,,,,,,,,,,,
bear,is_dangerous,5,,,,,,,,,,,,,,
bear,is_large,23,,,,,,,,,,,,,,
bear,is_white,9,,,,,,,,,,,,,,
bear,lives_in_forests,6,,,,,,,,,,,,,,
bear,lives_in_wilderness,7,,,,,,,,,,,,,,
beaver,a_mammal,6,,,,,,,,,,,,,,
beaver,an_animal,18,,,,,,,,,,,,,,
beaver,beh_-_builds_dams,20,,,,,,,,,,,,,,
beaver,beh_-_chews_on_wood,5,,,,,,,,,,,,,,
beaver,beh_-_cuts_down_trees,7,,,,,,,,,,,,,,
beaver,beh_-_swims,20,,,,,,,,,,,,,,
beaver,found_on_the_nickel,6,,,,,,,,,,,,,,
beaver,has_a_tail,24,,,,,,,,,,,,,,
beaver,has_sharp_teeth,24,,,,,,,,,,,,,,
beaver,hunted_by_people,7,,,,,,,,,,,,,,
beaver,is_brown,19,,,,,,,,,,,,,,
beaver,is_furry,18,,,,,,,,,,,,,,
beaver,lives_in_dams,5,,,,,,,,,,,,,,
beaver,lives_in_water,10,,,,,,,,,,,,,,
beaver,symbol_of_Canada,10,,,,,,,,,,,,,,
bed,different_sizes,7,,,,,,,,,,,,,,
bed,found_in_bedrooms,11,,,,,,,,,,,,,,
bed,furniture,6,,,,,,,,,,,,,,
bed,has_a_box_spring,5,,,,,,,,,,,,,,
bed,has_a_comforter,5,,,,,,,,,,,,,,
bed,has_a_headboard,5,,,,,,,,,,,,,,
bed,has_a_mattress,18,,,,,,,,,,,,,,
bed,has_blankets,8,,,,,,,,,,,,,,
bed,has_pillows,14,,,,,,,,,,,,,,
bed,has_sheets,11,,,,,,,,,,,,,,
bed,has_springs,7,,,,,,,,,,,,,,
bed,is_comfortable,11,,,,,,,,,,,,,,
bed,is_soft,13,,,,,,,,,,,,,,
bed,is_warm,5,,,,,,,,,,,,,,
bed,used_at_night,5,,,,,,,,,,,,,,
bed,used_for_sex,8,,,,,,,,,,,,,,
bed,used_for_sleeping,27,,,,,,,,,,,,,,
bedroom,a_room,7,,,,,,,,,,,,,,
bedroom,found_in_houses,20,,,,,,,,,,,,,,
bedroom,has_a_bed,24,,,,,,,,,,,,,,
bedroom,has_a_closet,12,,,,,,,,,,,,,,
bedroom,has_a_dresser,8,,,,,,,,,,,,,,
bedroom,has_a_window,6,,,,,,,,,,,,,,
bedroom,has_walls,9,,,,,,,,,,,,,,
bedroom,is_small,5,,,,,,,,,,,,,,
bedroom,used_for_personal_space,5,,,,,,,,,,,,,,
bedroom,used_for_sleeping_in,24,,,,,,,,,,,,,,
beehive,found_in_trees,13,,,,,,,,,,,,,,
beehive,has_honey,20,,,,,,,,,,,,,,
beehive,inbeh_-_produces_honey,5,,,,,,,,,,,,,,
beehive,is_dangerous,12,,,,,,,,,,,,,,
beehive,is_yellow,7,,,,,,,,,,,,,,
beehive,made_by_bees,5,,,,,,,,,,,,,,
beehive,used_as_a_home_by_bees,27,,,,,,,,,,,,,,
beehive,used_as_a_home_by_queen_bees,5,,,,,,,,,,,,,,
beetle,a_bug,9,,,,,,,,,,,,,,
beetle,an_insect,22,,,,,,,,,,,,,,
beetle,beh_-_crawls,7,,,,,,,,,,,,,,
beetle,beh_-_flies,10,,,,,,,,,,,,,,
beetle,has_a_shell,11,,,,,,,,,,,,,,
beetle,has_eyes,5,,,,,,,,,,,,,,
beetle,has_legs,5,,,,,,,,,,,,,,
beetle,has_wings,9,,,,,,,,,,,,,,
beetle,is_black,11,,,,,,,,,,,,,,
beetle,is_hard,8,,,,,,,,,,,,,,
beetle,is_large,5,,,,,,,,,,,,,,
beetle,is_small,5,,,,,,,,,,,,,,
beetle,is_ugly,6,,,,,,,,,,,,,,
beets,a_root,7,,,,,,,,,,,,,,
beets,a_vegetable,28,,,,,,,,,,,,,,
beets,beh_-_stains,7,,,,,,,,,,,,,,
beets,eaten_as_pickles,12,,,,,,,,,,,,,,
beets,eaten_in_borscht,7,,,,,,,,,,,,,,
beets,eaten_in_salads,5,,,,,,,,,,,,,,
beets,grows_in_gardens,6,,,,,,,,,,,,,,
beets,grows_in_the_ground,8,,,,,,,,,,,,,,
beets,grows_underground,5,,,,,,,,,,,,,,
beets,has_leaves,6,,,,,,,,,,,,,,
beets,is_edible,6,,,,,,,,,,,,,,
beets,is_juicy,5,,,,,,,,,,,,,,
beets,is_purple,8,,,,,,,,,,,,,,
beets,is_red,19,,,,,,,,,,,,,,
beets,is_round,12,,,,,,,,,,,,,,
belt,a_fashion_accessory,9,,,,,,,,,,,,,,
belt,clothing,6,,,,,,,,,,,,,,
belt,has_buckles,26,,,,,,,,,,,,,,
belt,has_holes,12,,,,,,,,,,,,,,
belt,is_decorative,6,,,,,,,,,,,,,,
belt,is_long,9,,,,,,,,,,,,,,
belt,is_thin,8,,,,,,,,,,,,,,
