objectID,objectType,playerID,handedness,gender,ethnicity,race,allModelsBrent,allModelsGabe,allModelsMegan,allModelsMelody
3583,zucchini ,0,2,1,1,2,0,0,0,0
3582,pin ,0,2,1,1,2,0,0,0,0
3581,church ,0,2,1,1,2,0,0,0,0
3580,flea ,0,2,1,1,2,0,0,0,0
3579,chain ,0,2,1,1,2,0,0,0,0
3578,grasshopper ,0,2,1,1,2,0,0,0,0
3577,cheese ,0,2,1,1,2,0,0,0,0
3576,shrimp ,0,2,1,1,2,-1,0,0,0
3575,chicken ,0,2,1,1,2,1,1,1,0
3574,fork ,0,2,1,1,2,0,0,0,0
3573,sailboat ,0,2,1,1,2,1,1,1,0
3572,rope ,0,2,1,1,2,0,0,0,0
3571,pier ,0,2,1,1,2,0,0,0,0
3570,bat_(baseball) ,0,2,1,1,2,0,0,0,-1
3569,cap_(hat) ,0,2,1,1,2,1,1,1,0
3568,beehive ,0,2,1,1,2,0,0,0,0
3567,pineapple ,0,2,1,1,2,0,0,1,0
3566,cape ,0,2,1,1,2,0,0,0,0
3565,ship ,0,2,1,1,2,1,1,0,0
3564,hawk ,0,2,1,1,2,0,0,0,0
3563,leopard ,0,2,1,1,2,0,0,1,0
3562,cranberry ,0,2,1,1,2,0,0,0,0
3561,skyscraper ,0,2,1,1,2,0,0,0,0
3560,oriole ,0,2,1,1,2,1,1,1,0
3559,carpet ,0,2,1,1,2,0,0,0,0
3558,dunebuggy ,0,2,1,1,2,0,0,1,0
3557,faucet ,0,2,1,1,2,1,1,1,0
3556,hatchet ,0,2,1,1,2,0,0,0,0
3555,raisin ,0,2,1,1,2,0,0,0,0
3554,rattlesnake ,0,2,1,1,2,0,0,0,0
3553,pliers ,0,2,1,1,2,0,0,0,0
3552,saxophone ,0,2,1,1,2,0,0,0,0
3551,sandals ,0,2,1,1,2,-1,1,-1,0
3550,football ,0,2,1,1,2,0,0,0,0
3549,rat ,0,2,1,1,2,-1,0,-1,0
3548,comb ,0,2,1,1,2,0,0,1,-1
3547,shell ,0,2,1,1,2,0,0,1,0
3546,pliers ,0,2,1,1,2,-1,-1,-1,0
3545,turnip ,0,2,1,1,2,0,0,0,0
3544,basket ,0,2,1,1,2,0,0,0,0
3543,skunk ,0,2,1,1,2,1,1,1,-1
3542,seal ,0,2,1,1,2,0,0,0,0
3541,thermometer ,0,2,1,1,2,0,0,0,0
3540,toilet ,0,2,1,1,2,-1,-1,-1,0
3539,crossbow ,0,2,1,1,2,1,0,0,1
3538,cushion ,0,2,1,1,2,0,0,0,0
3537,elephant ,0,2,1,1,2,1,1,1,1
3536,rooster ,0,2,1,1,2,1,1,1,0
3535,groundhog ,0,2,1,1,2,0,0,0,0
3534,ladle ,0,2,1,1,2,-1,-1,-1,0
3533,book ,0,2,1,1,2,-1,0,0,0
3532,sword ,0,2,1,1,2,1,1,1,0
3531,cabin ,0,2,1,1,2,-1,0,-1,-1
3530,minnow ,0,2,1,1,2,0,0,0,0
3529,gun ,0,2,1,1,2,-1,-1,0,0
3528,cabbage ,0,2,1,1,2,0,0,0,0
3527,ambulance ,0,2,1,1,2,1,1,1,0
3526,piano ,0,2,1,1,2,0,0,0,0
3525,socks ,0,2,1,1,2,-1,-1,-1,0
3524,desk ,0,2,1,1,2,0,0,-1,1
3523,olive ,0,2,1,1,2,0,0,0,0
3522,bra ,0,2,1,1,2,0,0,0,0
3521,rattle ,0,2,1,1,2,0,0,0,0
3520,camel ,0,2,1,1,2,-1,-1,-1,0
3519,cello ,0,2,1,1,2,0,0,0,0
3518,tent ,0,2,1,1,2,0,0,0,0
3517,fence ,0,2,1,1,2,0,0,0,0
3516,cod ,0,2,1,1,2,0,0,-1,1
3515,bucket ,0,2,1,1,2,0,0,0,1
3514,table ,0,2,1,1,2,0,0,0,0
3513,pigeon ,0,2,1,1,2,1,1,1,0
3512,socks ,0,2,1,1,2,-1,-1,-1,-1
3511,horse ,0,2,1,1,2,-1,-1,-1,0
3510,zebra ,0,2,1,1,2,-1,-1,0,0
3509,colander ,0,2,1,1,2,0,0,0,0
3508,pyramid ,0,2,1,1,2,0,0,0,0
3507,boots ,0,2,1,1,2,1,1,1,0
3506,shack ,0,2,1,1,2,0,0,0,1
3505,squid ,0,2,1,1,2,1,1,1,0
3504,robe ,0,2,1,1,2,0,0,0,0
3503,buzzard ,0,2,1,1,2,0,0,0,0
3502,emerald ,0,2,1,1,2,0,0,0,0
3501,chicken ,0,2,1,1,2,1,1,1,0
3500,crossbow ,0,2,1,1,2,0,0,0,0
3499,carpet ,0,2,1,1,2,0,0,0,0
3498,level ,0,2,1,1,2,0,0,0,1
3497,broccoli ,0,2,1,1,2,0,0,0,0
3496,birch ,0,2,1,1,2,0,0,0,0
3495,bus ,0,2,1,1,2,0,0,0,0
3494,raccoon ,0,2,1,1,2,1,1,1,0
3493,tap ,0,2,1,1,2,0,0,0,1
3492,grasshopper ,0,2,1,1,2,1,1,1,1
3491,squirrel ,0,2,1,1,2,1,1,1,0
3490,elk ,0,2,1,1,2,0,0,0,1
3489,ladle ,0,2,1,1,2,1,0,0,0
3488,trout ,0,2,1,1,2,1,1,1,0
3487,bracelet ,0,2,1,1,2,0,0,0,0
3486,shed ,0,2,1,1,2,0,0,0,0
3485,plate ,0,2,1,1,2,0,0,0,0
3484,tank_(container) ,0,2,1,1,2,0,0,0,0
3483,mouse ,0,2,1,1,2,0,1,0,0
3482,bolts ,0,2,1,1,2,0,0,0,0
3481,fence ,0,2,1,1,2,0,0,-1,0
3480,sandpaper ,0,2,1,1,2,0,0,0,0
3479,slippers ,0,2,1,1,2,0,0,0,0
3478,turnip ,0,2,1,1,2,0,0,0,0
3477,tank_(army) ,0,2,1,1,2,0,0,1,0
3476,sparrow ,0,2,1,1,2,-1,-1,-1,0
3475,scooter ,0,2,1,1,2,1,0,-1,0
3474,banner ,0,2,1,1,2,0,0,0,0
3473,dish ,0,2,1,1,2,0,0,0,0
3472,pipe_(smoking) ,0,2,1,1,2,1,1,1,1
3471,shelves ,0,2,1,1,2,0,0,0,0
3470,baton ,0,2,1,1,2,0,0,-1,0
3469,inn ,0,2,1,1,2,0,0,0,0
3468,ox ,0,2,1,1,2,-1,-1,-1,0
3467,belt ,0,2,1,1,2,1,0,1,0
3466,gloves ,0,2,1,1,2,0,0,0,0
3465,fan_(appliance) ,0,2,1,1,2,0,0,0,0
3464,ship ,0,2,1,1,2,1,1,1,0
3463,socks ,0,2,1,1,2,0,0,1,0
3462,mittens ,0,2,1,1,2,-1,0,1,0
3461,canoe ,0,2,1,1,2,0,0,0,0
3460,trumpet ,0,2,1,1,2,0,0,0,0
3459,crayon ,0,2,1,1,2,0,0,0,0
3458,cedar ,0,2,1,1,2,0,0,0,0
3457,tortoise ,0,2,1,1,2,-1,-1,-1,0
3456,paintbrush ,0,2,1,1,2,0,0,0,0
3455,scooter ,0,2,1,1,2,0,0,0,0
3454,oak ,0,2,1,1,2,0,0,0,0
3453,cabbage ,0,2,1,1,2,0,0,0,0
3452,pumpkin ,0,2,1,1,2,0,0,0,0
3451,turtle ,0,2,1,1,2,1,1,1,0
3450,knife ,0,2,1,1,2,1,0,1,0
3449,cathedral ,0,2,1,1,2,0,0,0,0
3448,pepper ,0,2,1,1,2,0,0,0,0
3447,turkey ,0,2,1,1,2,0,0,0,0
3446,envelope ,0,2,1,1,2,0,0,0,0
3445,saxophone ,0,2,1,1,2,0,0,0,0
3444,garlic ,0,2,1,1,2,0,0,0,0
3443,dishwasher ,0,2,1,1,2,0,0,0,0
3442,lime ,0,2,1,1,2,0,0,0,0
3441,elk ,0,2,1,1,2,0,0,0,0
3440,banana ,0,2,1,1,2,-1,-1,-1,0
3439,parka ,0,2,1,1,2,0,0,0,0
3438,rabbit ,0,2,1,1,2,0,0,0,0
3437,menu ,0,2,1,1,2,0,0,0,0
3436,swimsuit ,0,2,1,1,2,0,0,0,0
3435,muzzle ,0,2,1,1,2,0,0,0,0
3434,orange ,0,2,1,1,2,0,0,0,0
3433,tank_(container) ,0,2,1,1,2,0,0,0,0
3432,flamingo ,0,2,1,1,2,1,1,1,0
3431,pie ,0,2,1,1,2,0,0,0,0
3430,typewriter ,0,2,1,1,2,0,0,0,0
3429,mackerel ,0,2,1,1,2,0,0,0,0
3428,bolts ,0,2,1,1,2,0,0,0,0
3427,saucer ,0,2,1,1,2,0,0,0,0
3426,pheasant ,0,2,1,1,2,0,0,0,0
3425,napkin ,0,2,1,1,2,0,0,0,0
3424,pistol ,0,2,1,1,2,1,1,1,0
3423,tripod ,0,2,1,1,2,0,0,0,0
3422,hammer ,0,2,1,1,2,0,0,0,0
3421,stove ,0,2,1,1,2,0,0,0,0
3420,pan ,0,2,1,1,2,0,0,0,0
3419,carpet ,0,2,1,1,2,0,0,0,0
3418,crab ,0,2,1,1,2,0,0,0,0
3417,swimsuit ,0,2,1,1,2,0,0,0,0
3416,ring_(jewelry) ,0,2,1,1,2,0,0,0,0
3415,buzzard ,0,2,1,1,2,0,0,0,0
3414,whistle ,0,2,1,1,2,0,0,0,0
3413,jeans ,0,2,1,1,2,0,0,0,0
3412,kite ,0,2,1,1,2,0,0,0,0
3411,inn ,0,2,1,1,2,0,0,0,0
3410,trombone ,0,2,1,1,2,0,0,0,0
3409,dagger ,0,2,1,1,2,0,0,0,0
3408,car ,0,2,1,1,2,0,0,0,0
3407,bus ,0,2,1,1,2,0,0,0,0
3406,goldfish ,0,2,1,1,2,0,0,0,0
3405,building ,0,2,1,1,2,0,0,0,0
3404,pliers ,0,2,1,1,2,0,0,0,0
3403,cigar ,0,2,1,1,2,0,0,0,0
3402,elevator ,0,2,1,1,2,0,0,0,0
3401,peach ,0,2,1,1,2,0,0,0,0
3400,desk ,0,2,1,1,2,0,0,0,0
3399,telephone ,0,2,1,1,2,0,0,0,0
3398,saxophone ,0,2,1,1,2,0,0,0,0
3397,zucchini ,0,2,1,1,2,0,0,0,0
3396,pants ,0,2,1,1,2,0,0,0,0
3395,hose ,0,2,1,1,2,0,0,0,0
3394,moth ,0,2,1,1,2,0,0,0,0
3393,missile ,0,2,1,1,2,0,0,0,0
3392,train ,0,2,1,1,2,0,0,0,0
3391,dog ,0,2,1,1,2,0,0,0,0
3390,tuna ,0,2,1,1,2,0,0,0,0
3389,bayonet ,0,2,1,1,2,0,0,0,0
3388,stick ,0,2,1,1,2,0,0,0,0
3387,shell ,0,2,1,1,2,0,0,0,0
3386,pine ,0,2,1,1,2,0,0,0,0
3385,shed ,0,2,1,1,2,0,0,0,0
3384,trumpet ,0,2,1,1,2,0,0,0,0
3383,pot ,0,2,1,1,2,-1,0,-1,0
3382,stove ,0,2,1,1,2,0,0,0,0
3381,porcupine ,0,2,1,1,2,0,0,0,0
3380,jacket ,0,2,1,1,2,0,0,0,0
3379,catfish ,0,2,1,1,2,0,0,0,0
3378,cage ,0,2,1,1,2,0,0,0,0
3377,saucer ,0,2,1,1,2,-1,1,-1,0
3376,broom ,0,2,1,1,2,0,0,0,0
3375,gloves ,0,2,1,1,2,0,0,0,0
3374,thermometer ,0,2,1,1,2,0,0,0,0
3373,bow_(ribbon) ,0,2,1,1,2,0,0,0,0
3372,hawk ,0,2,1,1,2,0,0,0,0
3371,apple ,0,2,1,1,2,0,0,0,0
3370,butterfly ,0,2,1,1,2,0,0,0,0
3369,blouse ,0,2,1,1,2,0,0,0,0
3368,axe ,0,2,1,1,2,1,1,1,0
3367,seagull ,0,2,1,1,2,1,1,1,0
3366,pistol ,0,2,1,1,2,1,1,1,0
3365,axe ,0,2,1,1,2,1,1,1,0
3364,chimp ,0,2,1,1,2,0,0,0,0
3363,spinach ,0,2,1,1,2,0,0,0,0
3362,bed ,0,2,1,1,2,0,0,0,0
3361,accordion ,0,2,1,1,2,0,0,0,0
3360,knife ,0,2,1,1,2,0,0,0,0
3359,coat ,0,2,1,1,2,0,0,0,0
3358,sofa ,0,2,1,1,2,0,0,0,0
3357,escalator ,0,2,1,1,2,-1,-1,-1,1
3356,trout ,0,2,1,1,2,1,0,1,0
3355,basement ,0,2,1,1,2,0,0,0,0
3354,skillet ,0,2,1,1,2,-1,-1,0,0
3353,barrel ,0,2,1,1,2,0,0,0,1
3352,thermometer ,0,2,1,1,2,0,0,0,0
3351,dish ,0,2,1,1,2,0,0,0,0
3350,tomahawk ,0,2,1,1,2,1,1,1,0
3349,buzzard ,0,2,1,1,2,1,1,1,1
3348,pyramid ,0,2,1,1,2,0,0,0,0
3347,pear ,0,2,1,1,2,0,0,0,0
3346,cap_(bottle) ,0,2,1,1,2,0,0,0,0
3345,whale ,0,2,1,1,2,1,0,0,1
3344,medal ,0,2,1,1,2,0,0,0,0
3343,bow_(weapon) ,0,2,1,1,2,1,1,1,0
3342,corkscrew ,0,2,1,1,2,0,0,0,0
3341,chair ,0,2,1,1,2,0,0,0,0
3340,wagon ,0,2,1,1,2,1,1,1,0
3339,fox ,0,2,1,1,2,1,1,1,1
3338,pumpkin ,0,2,1,1,2,1,0,0,-1
3337,dishwasher ,0,2,1,1,2,0,0,0,0
3336,trombone ,0,2,1,1,2,0,0,0,-1
3335,hornet ,0,2,1,1,2,0,0,0,0
3334,elephant ,0,2,1,1,2,0,0,0,0
3333,chisel ,0,2,1,1,2,0,0,0,0
3332,projector ,0,2,1,1,2,0,0,0,0
3331,spoon ,0,2,1,1,2,0,0,0,0
3330,box ,0,2,1,1,2,0,0,0,0
3329,shelves ,0,2,1,1,2,0,0,0,0
3328,cheese ,0,2,1,1,2,0,0,0,0
3327,cranberry ,0,2,1,1,2,0,0,0,0
3326,crane_(machine) ,0,2,1,1,2,1,1,0,1
3325,seagull ,0,2,1,1,2,1,1,1,0
3324,housefly ,0,2,1,1,2,0,0,0,0
3323,tomahawk ,0,2,1,1,2,1,1,1,0
3322,sack ,0,2,1,1,2,0,0,0,0
3321,pajamas ,0,2,1,1,2,0,0,0,0
3320,rope ,0,2,1,1,2,0,0,0,0
3319,hose ,0,2,1,1,2,0,0,0,0
3318,whale ,0,2,1,1,2,1,1,1,0
3317,beehive ,0,2,1,1,2,1,0,1,0
3316,asparagus ,0,2,1,1,2,0,0,0,0
3315,apple ,0,2,1,1,2,0,0,0,0
3314,blender ,0,2,1,1,2,0,0,0,0
3313,cake ,0,2,1,1,2,0,0,0,0
3312,ambulance ,0,2,1,1,2,1,1,1,0
3311,gown ,0,2,1,1,2,0,0,0,0
3310,crossbow ,0,2,1,1,2,1,1,1,0
3309,peas ,0,2,1,1,2,0,0,0,0
3308,helmet ,0,2,1,1,2,0,0,0,0
3307,thermometer ,0,2,1,1,2,0,0,0,0
3306,onions ,0,2,1,1,2,0,0,0,0
3305,banana ,0,2,1,1,2,1,0,0,0
3304,pineapple ,0,2,1,1,2,0,0,0,0
3303,socks ,0,2,1,1,2,1,0,1,1
3302,butterfly ,0,2,1,1,2,0,0,0,0
3301,blueberry ,0,2,1,1,2,0,0,0,0
3300,hatchet ,0,2,1,1,2,1,1,1,0
3299,bathtub ,0,2,1,1,2,1,0,0,0
3298,key ,0,2,1,1,2,1,1,1,1
3297,pan ,0,2,1,1,2,1,1,1,-1
3296,stone ,0,2,1,1,2,0,0,0,0
3295,tortoise ,0,2,1,1,2,1,1,1,0
3294,woodpecker ,0,2,1,1,2,1,1,1,0
3293,cabinet ,0,2,1,1,2,0,0,0,0
3292,mirror ,0,2,1,1,2,0,0,0,0
3291,scarf ,0,2,1,1,2,0,0,0,0
3290,tap ,0,2,1,1,2,0,0,0,0
3289,donkey ,0,2,1,1,2,-1,-1,-1,0
3288,saxophone ,0,2,1,1,2,-1,-1,-1,-1
3287,eggplant ,0,2,1,1,2,0,0,0,0
3286,thimble ,0,2,1,1,2,0,0,0,0
3285,ambulance ,0,2,1,1,2,-1,-1,-1,0
3284,bluejay ,0,2,1,1,2,-1,-1,-1,-1
3283,keyboard_(musical) ,0,2,1,1,2,0,0,0,0
3282,tent ,0,2,1,1,2,0,0,0,0
3281,leopard ,0,2,1,1,2,1,1,1,0
3280,mouse_(computer) ,0,2,1,1,2,0,0,1,0
3279,belt ,0,2,1,1,2,0,0,0,0
3278,cup ,0,2,1,1,2,1,1,-1,0
3277,card_(greeting) ,0,2,1,1,2,0,0,0,0
3276,asparagus ,0,2,1,1,2,1,0,0,0
3275,ox ,0,2,1,1,2,1,1,1,1
3274,tuba ,0,2,1,1,2,0,0,0,0
3273,revolver ,0,2,1,1,2,-1,-1,-1,-1
3272,swimsuit ,0,2,1,1,2,0,0,0,0
3271,finch ,0,2,1,1,2,-1,-1,-1,0
3270,willow ,0,2,1,1,2,0,0,-1,0
3269,owl ,0,2,1,1,2,-1,-1,-1,0
3268,banjo ,0,2,1,1,2,1,0,-1,0
3267,sled ,0,2,1,1,2,0,1,1,1
3266,hare ,0,2,1,1,2,-1,-1,0,0
3265,flute ,0,2,1,1,2,1,0,-1,0
3264,hatchet ,0,2,1,1,2,-1,-1,-1,0
3263,bat_(baseball) ,0,2,1,1,2,-1,0,0,0
3262,garage ,0,2,1,1,2,0,0,0,0
3261,medal ,0,2,1,1,2,0,0,0,0
3260,nylons ,0,2,1,1,2,0,0,0,0
3259,sailboat ,0,2,1,1,2,0,0,0,0
3258,walrus ,0,2,1,1,2,1,1,1,0
3257,boat ,0,2,1,1,2,0,0,0,0
3256,swan ,0,2,1,1,2,-1,-1,-1,-1
3255,frog ,0,2,1,1,2,-1,-1,0,0
3254,raven ,0,2,1,1,2,1,1,1,0
3253,partridge ,0,2,1,1,2,-1,-1,-1,0
3252,cockroach ,0,2,1,1,2,1,1,1,0
3251,carrot ,0,2,1,1,2,1,1,1,1
3250,ship ,0,2,1,1,2,-1,0,-1,0
3249,jeans ,0,2,1,1,2,0,0,0,0
3248,cannon ,0,2,1,1,2,-1,-1,0,-1
3247,bathtub ,0,2,1,1,2,0,1,-1,0
3246,bow_(ribbon) ,0,2,1,1,2,0,0,0,0
3245,parsley ,0,2,1,1,2,0,0,0,0
3244,hammer ,0,2,1,1,2,-1,0,-1,0
3243,vest ,0,2,1,1,2,0,0,0,0
3242,saddle ,0,2,1,1,2,0,0,0,-1
3241,doorknob ,0,2,1,1,2,1,0,1,0
3240,moth ,0,2,1,1,2,0,0,0,0
3239,sled ,0,2,1,1,2,0,0,0,0
3238,seagull ,0,2,1,1,2,-1,-1,-1,0
3237,rifle ,0,2,1,1,2,1,0,-1,-1
3236,crown ,0,2,1,1,2,0,0,0,0
3235,tractor ,0,2,1,1,2,1,1,1,0
3234,chain ,0,2,1,1,2,0,0,0,0
3233,stick ,0,2,1,1,2,-1,0,0,0
3232,pickle ,0,2,1,1,2,0,0,0,0
3231,train ,0,2,1,1,2,-1,-1,-1,0
3230,snail ,0,2,1,1,2,1,1,1,1
3229,car ,0,2,1,1,2,-1,-1,-1,0
3228,paintbrush ,0,2,1,1,2,-1,-1,-1,0
3227,calf ,0,2,1,1,2,1,1,1,1
3226,knife ,0,2,1,1,2,-1,-1,-1,0
3225,rocket ,0,2,1,1,2,-1,-1,-1,-1
3224,pin ,0,2,1,1,2,0,0,0,0
3223,envelope ,0,2,1,1,2,0,0,0,0
3222,salamander ,0,2,1,1,2,1,1,1,0
3221,ring_(jewelry) ,0,2,1,1,2,0,0,0,0
3220,barrel ,0,2,1,1,2,0,0,0,0
3219,key ,0,2,1,1,2,1,1,1,1
3218,catfish ,0,2,1,1,2,-1,-1,-1,0
3217,bayonet ,0,2,1,1,2,1,1,1,0
3216,pencil ,0,2,1,1,2,0,0,0,0
3215,giraffe ,0,2,1,1,2,1,1,1,0
3214,skillet ,0,2,1,1,2,-1,-1,0,0
3213,hamster ,0,2,1,1,2,-1,-1,-1,1
3212,razor ,0,2,1,1,2,-1,-1,-1,0
3211,pyramid ,0,2,1,1,2,0,0,0,0
3210,boat ,0,2,1,1,2,-1,-1,1,0
3209,cabinet ,0,2,1,1,2,0,0,0,0
3208,hyena ,0,2,1,1,2,-1,-1,-1,-1
3207,caterpillar ,0,2,1,1,2,-1,-1,-1,-1
3206,buckle ,0,2,1,1,2,1,0,0,1
3205,banner ,0,2,1,1,2,0,0,0,0
3204,hut ,0,2,1,1,2,0,0,0,0
3203,tap ,0,2,1,1,2,0,0,0,0
3202,pheasant ,0,2,1,1,2,1,1,1,0
3201,dress ,0,2,1,1,2,0,0,0,0
3200,stork ,0,2,1,1,2,1,1,1,0
3199,blueberry ,0,2,1,1,2,0,0,0,0
3198,lamp ,0,2,1,1,2,0,0,0,0
3197,rice ,0,2,1,1,2,0,0,0,0
3196,stereo ,0,2,1,1,2,0,0,0,0
3195,cod ,0,2,1,1,2,1,0,-1,0
3194,kite ,0,2,1,1,2,0,0,0,0
3193,oven ,0,2,1,1,2,-1,0,0,-1
3192,pen ,0,2,1,1,2,1,1,1,0
3191,couch ,0,2,1,1,2,0,0,0,0
3190,hatchet ,0,2,1,1,2,-1,-1,-1,0
3189,parka ,0,2,1,1,2,0,1,1,0
3188,swimsuit ,0,2,1,1,2,0,0,0,0
3187,fox ,0,2,1,1,2,-1,-1,-1,0
3186,tank_(container) ,0,2,1,1,2,0,0,0,0
3185,cow ,0,2,1,1,2,-1,-1,-1,0
3184,rope ,0,2,1,1,2,0,0,0,0
3183,ruler ,0,2,1,1,2,0,0,0,0
3182,microwave ,0,2,1,1,2,0,0,0,0
3181,bowl ,0,2,1,1,2,0,0,0,0
3180,drain ,0,2,1,1,2,1,1,0,0
3179,pajamas ,0,2,1,1,2,0,0,0,0
3178,flamingo ,0,2,1,1,2,1,1,1,0
3177,freezer ,0,2,1,1,2,-1,0,-1,-1
3176,drill ,0,2,1,1,2,0,0,0,0
3175,wrench ,0,2,1,1,2,1,-1,-1,-1
3174,house ,0,2,1,1,2,0,0,1,0
3173,pliers ,0,2,1,1,2,0,0,0,0
3172,blouse ,0,2,1,1,2,0,0,0,0
3171,scarf ,0,2,1,1,2,0,0,0,0
3170,table ,0,2,1,1,2,0,0,0,0
3169,skis ,0,2,1,1,2,1,1,1,0
3168,boat ,0,2,1,1,2,1,1,1,0
3167,dagger ,0,2,1,1,2,0,0,0,0
3166,cork ,0,2,1,1,2,0,0,0,0
3165,tap ,0,2,1,1,2,1,-1,1,0
3164,tank_(army) ,0,2,1,1,2,1,1,1,1
3163,plum ,0,2,1,1,2,0,0,0,0
3162,bouquet ,0,2,1,1,2,0,0,0,0
3161,rabbit ,0,2,1,1,2,0,-1,0,-1
3160,basket ,0,2,1,1,2,0,0,0,0
3159,buggy ,0,2,1,1,2,0,-1,-1,-1
3158,mirror ,0,2,1,1,2,0,0,0,0
3157,vine ,0,2,1,1,2,0,0,0,0
3156,pigeon ,0,2,1,1,2,0,0,0,0
3155,ostrich ,0,2,1,1,2,1,1,1,1
3154,stove ,0,2,1,1,2,0,0,0,0
3153,hyena ,0,2,1,1,2,1,1,1,1
3152,pajamas ,0,2,1,1,2,0,0,0,0
3151,tape_(scotch) ,0,2,1,1,2,1,1,1,0
3150,seal ,0,2,1,1,2,0,0,0,0
3149,stick ,0,2,1,1,2,0,0,-1,0
3148,thimble ,0,2,1,1,2,0,0,0,0
3147,bag ,0,2,1,1,2,0,0,0,0
3146,ashtray ,0,2,1,1,2,1,-1,-1,-1
3145,screwdriver ,0,2,1,1,2,0,0,0,0
3144,mandarin ,0,2,1,1,2,0,0,0,0
3143,pig ,0,2,1,1,2,0,0,0,0
3142,cello ,0,2,1,1,2,0,0,-1,0
3141,honeydew ,0,2,1,1,2,0,0,-1,0
3140,bookcase ,0,2,1,1,2,0,0,0,0
3139,cranberry ,0,2,1,1,2,0,0,0,0
3138,beaver ,0,2,1,1,2,0,0,0,0
3137,level ,0,2,1,1,2,0,0,0,0
3136,crayon ,0,2,1,1,2,0,0,0,0
3135,camisole ,0,2,1,1,2,0,0,0,0
3134,tap ,0,2,1,1,2,0,0,0,0
3133,asparagus ,0,2,1,1,2,0,0,0,0
3132,woodpecker ,0,2,1,1,2,1,-1,1,0
3131,subway ,0,2,1,1,2,0,0,0,0
3130,bureau ,0,2,1,1,2,0,0,0,0
3129,bus ,0,2,1,1,2,0,0,0,0
3128,book ,0,2,1,1,2,1,0,0,0
3127,whip ,0,2,1,1,2,1,1,1,0
3126,pistol ,0,2,1,1,2,1,1,1,1
3125,lobster ,0,2,1,1,2,1,1,1,0
3124,freezer ,0,2,1,1,2,0,0,0,0
3123,kettle ,0,2,1,1,2,0,0,0,0
3122,dolphin ,0,2,1,1,2,1,1,1,0
3121,starling ,0,2,1,1,2,1,1,1,1
3120,bull ,0,2,1,1,2,1,1,1,0
3119,pot ,0,2,1,1,2,0,0,0,0
3118,bear ,0,2,1,1,2,0,0,0,0
3117,fork ,0,2,1,1,2,0,0,0,0
3116,hose ,0,2,1,1,2,0,0,0,0
3115,squid ,0,2,1,1,2,0,0,0,0
3114,broom ,0,2,1,1,2,0,0,0,0
3113,turnip ,0,2,1,1,2,0,0,0,0
3112,swimsuit ,0,2,1,1,2,0,0,0,0
3111,cockroach ,0,2,1,1,2,1,1,1,1
3110,scissors ,0,2,1,1,2,0,0,0,0
3109,sofa ,0,2,1,1,2,0,0,0,0
3108,house ,0,2,1,1,2,0,0,0,0
3107,ring_(jewelry) ,0,2,1,1,2,0,0,0,0
3106,garlic ,0,2,1,1,2,0,0,0,0
3105,blouse ,0,2,1,1,2,0,0,0,0
3104,drum ,0,2,1,1,2,0,0,0,0
3103,penguin ,0,2,1,1,2,1,1,0,0
3102,tent ,0,2,1,1,2,0,0,0,0
3101,robin ,0,2,1,1,2,1,1,1,0
3100,starling ,0,2,1,1,2,0,0,0,0
3099,honeydew ,0,2,1,1,2,0,0,0,0
3098,mug ,0,2,1,1,2,-1,-1,0,0
3097,camel ,0,2,1,1,2,1,1,1,0
3096,cello ,0,2,1,1,2,0,0,0,0
3095,caterpillar ,0,2,1,1,2,0,0,0,0
3094,oven ,0,2,1,1,2,0,0,0,0
3093,rocker ,0,2,1,1,2,-1,-1,0,0
3092,zebra ,0,2,1,1,2,-1,-1,-1,-1
3091,brush ,0,2,1,1,2,1,1,0,1
3090,squirrel ,0,2,1,1,2,-1,0,-1,1
3089,canary ,0,2,1,1,2,0,0,0,0
3088,pepper ,0,2,1,1,2,-1,0,0,0
3087,snail ,0,2,1,1,2,1,1,1,1
3086,board_(wood) ,0,2,1,1,2,0,0,0,0
3085,piano ,0,2,1,1,2,0,0,0,0
3084,ruler ,0,2,1,1,2,0,0,0,0
3083,barrel ,0,2,1,1,2,0,0,0,0
3082,shotgun ,0,2,1,1,2,-1,-1,-1,0
3081,grasshopper ,0,2,1,1,2,-1,-1,-1,0
3080,blouse ,0,2,1,1,2,0,0,0,0
3079,pheasant ,0,2,1,1,2,0,0,0,0
3078,chair ,0,2,1,1,2,-1,-1,-1,-1
3077,buggy ,0,2,1,1,2,0,0,-1,0
3076,stone ,0,2,1,1,2,0,0,0,0
3075,chandelier ,0,2,1,1,2,0,0,0,0
3074,squid ,0,2,1,1,2,0,0,0,-1
3073,stove ,0,2,1,1,2,0,0,0,0
3072,fork ,0,2,1,1,2,0,0,0,0
3071,surfboard ,0,2,1,1,2,0,0,0,0
3070,tank_(army) ,0,2,1,1,2,-1,-1,1,0
3069,vulture ,0,2,1,1,2,-1,-1,-1,0
3068,walrus ,0,2,1,1,2,-1,-1,-1,0
3067,sink ,0,2,1,1,2,0,0,0,0
3066,mittens ,0,2,1,1,2,0,0,0,0
3065,raccoon ,0,2,1,1,2,1,1,1,0
3064,bucket ,0,2,1,1,2,0,0,0,1
3063,blueberry ,0,2,1,1,2,0,0,0,0
3062,cherry ,0,2,1,1,2,0,0,0,0
3061,vine ,0,2,1,1,2,0,1,1,1
3060,mink_(coat) ,0,2,1,1,2,0,0,0,0
3059,pyramid ,0,2,1,1,2,0,0,0,0
3058,zucchini ,0,2,1,1,2,0,0,-1,0
